Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          90          57  1.605399288441762E-005 2.462847625271051E-021 
          90          58  -1.460654427590991E-004 -9.853458437937534E-020 
          90          59  1.507549821465718E-004 -8.877104052865120E-020 
          90          60  1.534327099014334E-004 3.375870399929040E-020 
          90          61  3.178982408342822E-004 2.163496419996061E-019 
          90          62  -4.344177953064683E-005 1.603434840140640E-019 
          90          63  2.897612190731144E-004 3.410422775199481E-020 
          90          64  6.529606950410075E-005 1.643895983374691E-019 
          90          65  -4.203908884549867E-004 -3.138089687752501E-019 
          90          66  4.628666556813915E-005 -1.671413682507829E-020 
          90          67  -3.017450371090183E-003 3.617962547823925E-019 
          90          68  -2.739573611534972E-003 -1.457140055837525E-018 
          90          69  -4.372551430479174E-004 5.276487408253044E-020 
          90          70  -1.779499357661889E-004 1.835999480541026E-019 
          90          71  -1.672884631413234E-004 -1.698321562086608E-018 
          90          72  -4.624659067733426E-004 -4.334700656409627E-019 
          90          73  1.286122950504171E-002 5.224608229643900E-019 
          90          74  7.558479222951282E-003 1.826293510722658E-019 
          90          75  -6.921586673287006E-003 4.188213223076001E-018 
          90          76  4.357122282101685E-003 2.289666219409665E-018 
          90          77  -6.972563353209903E-003 -5.875251820854999E-018 
          90          78  7.906776442819424E-003 -5.011295915260705E-018 
          90          79  -0.105672497661331 -1.628444716949246E-017 
          90          80  1.704789907311652E-002 1.507173532757247E-017 
          90          81  -8.037690859032831E-003 -1.431676290682495E-018 
          90          82  -8.036590047318586E-003 -3.484338127897616E-018 
          90          83  1.717489156427386E-002 -2.342147486195428E-017 
          90          84  -0.107211418127991 9.698803753139218E-018 
          90          85  -0.111627439264754 1.571992406472935E-017 
          90          86  8.772091177819472E-003 6.813555140419383E-019 
          90          87  3.758487768285682E-003 -4.482202753206236E-018 
          90          88  8.712403997209859E-003 2.603829534636211E-018 
          90          89  -0.111274255452821 2.848554361894637E-017 
          90          90  0.564849660675441 3.860913161329161E-017 
          90          91  1.598603581151250E-002 3.720962876529205E-019 
          90          92  -6.455837303641173E-003 -9.036453523181004E-018 
          90          93  -6.396578449033392E-003 8.829677528994716E-018 
          90          94  1.589848570753796E-002 1.269771072298203E-018 
          90          95  -0.105642677916596 2.180312727827079E-017 
          90          96  -0.105910465619930 1.458061256536046E-017 
          90          97  -5.207410373297411E-003 8.807590222061758E-019 
          90          98  1.680122535471565E-003 1.565785429047622E-019 
          90          99  -5.180507066399767E-003 -7.725255697928245E-019 
          90         100  7.201002043848452E-003 1.953843804921259E-018 
          90         101  1.182789313959846E-002 -7.439127289184383E-019 
          90         102  7.294114157592194E-003 1.806449428862955E-018 
          90         103  5.295405686439507E-004 1.558433661032047E-018 
          90         104  5.231651665317623E-004 -5.515453264686430E-019 
          90         105  -9.868669534860962E-004 -1.053147004092404E-019 
          90         106  -2.238162857908937E-003 -1.223904799104980E-019 
          90         107  -2.169233724485138E-003 8.535223579686758E-020 
          90         108  -9.885903933213010E-004 8.556647397322077E-020 
          91          37  -4.797067871516791E-007 -1.872726860306370E-022 
          91          38  -1.239380359588323E-006 -1.821776796157564E-022 
          91          39  -1.231406513301079E-006 3.500742040317868E-022 
          91          40  -5.393537418648170E-007 4.316934313064613E-024 
          91          41  -1.325128111653902E-006 7.214261588264589E-022 
          91          42  -1.307415343076458E-006 -6.266078751587989E-022 
          91          43  3.323966083811355E-007 -3.796289147408478E-021 
          91          44  -1.889193155912646E-006 2.153576479107259E-021 
          91          45  3.817624657446271E-007 -7.569046804279979E-022 
          91          46  3.771109811735292E-006 -1.995114040911198E-021 
          91          47  -6.535085510054618E-006 1.840545889563929E-021 
          91          48  3.891808117608762E-006 1.833284594337023E-021 
          91          49  1.412516509951281E-005 1.295213013328667E-020 
          91          50  1.456548329505606E-005 4.288416363006170E-021 
          91          51  -1.671725676889281E-005 -1.197931792308992E-020 
          91          52  1.377327406759756E-005 -8.778996789987757E-021 
          91          53  1.185165658600177E-005 1.008847789285014E-020 
          91          54  -1.710183420770160E-005 -4.090301388307819E-021 
          91          55  -1.250363010506990E-004 -2.878830153437128E-020 
          91          56  3.566645152152671E-005 -4.177831609591187E-020 
          91          57  -5.491381465246101E-006 1.807783706093102E-020 
          91          58  -2.262476254274997E-005 -1.109092873002807E-021 
          91          59  -4.918664809289260E-007 -4.580264084880022E-022 
          91          60  3.651303079868276E-005 -2.975666538043082E-021 
          91          61  7.897561978030884E-005 3.706897731287718E-020 
          91          62  -1.070773248435595E-004 -2.869214117780356E-020 
          91          63  -9.438838161674935E-005 3.726024584782115E-020 
          91          64  -1.055747485830215E-004 -6.065998931830495E-020 
          91          65  -1.236804044204479E-004 4.396784059529375E-020 
          91          66  8.787610492498061E-005 1.205358450366707E-019 
          91          67  2.382048719058121E-004 -6.845896719701897E-020 
          91          68  2.668522079706376E-005 -2.294715046977406E-019 
          91          69  6.920480152337356E-004 -1.204596642471491E-019 
          91          70  4.367018617455005E-005 -7.482595127797097E-020 
          91          71  2.423772494347471E-004 -3.662635908128936E-019 
          91          72  -1.949709598019130E-004 1.935818209602977E-019 
          91          73  2.023946280654672E-004 -1.937261231496634E-019 
          91          74  -3.653007364563208E-003 -3.946204718316121E-019 
          91          75  -3.717391189777082E-003 -2.074445592222180E-019 
          91          76  2.052165162670661E-004 -9.073434079353218E-019 
          91          77  -9.993498025748467E-004 -1.487802301680196E-018 
          91          78  -1.007511478150429E-003 1.565666622281487E-018 
          91          79  8.071245868872352E-003 4.786778160311647E-018 
          91          80  1.341262396009284E-002 -5.093946393126711E-018 
          91          81  7.975761641116061E-003 3.605998589105428E-018 
          91          82  -7.487209081811482E-003 -3.433544744517272E-018 
          91          83  5.147403692292263E-003 -1.146877708109636E-018 
          91          84  -7.508605237850500E-003 -9.394461069847251E-018 
          91          85  -0.105973307715138 7.077144748801113E-018 
          91          86  -0.105624982186256 -7.903614132574723E-018 
          91          87  1.588568294304153E-002 -6.466803900198736E-018 
          91          88  -6.400814673269101E-003 4.799456746738011E-018 
          91          89  -6.451766161754840E-003 5.974962771259576E-019 
          91          90  1.598603581151250E-002 3.720962876529205E-019 
          91          91  0.559914431356575 -1.435169141923836E-016 
          91          92  -0.109561572026791 -2.914589822973199E-017 
          91          93  7.730934972276462E-003 -1.441857496573814E-017 
          91          94  9.812925929315547E-004 6.737334207175991E-018 
          91          95  7.761112608185470E-003 -5.623676261567317E-020 
          91          96  -0.109882137861757 -1.172458665668759E-017 
          91          97  -0.103973662018655 -4.253451256633782E-018 
          91          98  1.360608817659907E-002 5.043891150899791E-019 
          91          99  -3.400831223199459E-003 3.162504419682048E-018 
          91         100  -3.382271607190893E-003 2.688891942878912E-018 
          91         101  1.347488042461950E-002 -3.432090369932135E-018 
          91         102  -0.102367944716027 1.351019351831235E-017 
          91         103  6.925079486864704E-003 3.360454349264458E-019 
          91         104  -4.178423511572580E-003 1.218611555012551E-018 
          91         105  1.584363146421709E-004 -2.533539453909580E-019 
          91         106  -4.153549737351647E-003 -6.204399882447573E-019 
          91         107  6.586646895446950E-003 -9.955537732148793E-019 
          91         108  1.101690958734500E-002 -1.840781034182675E-018 
          92          37  -1.235544404705741E-006 -5.575947020920026E-022 
          92          38  -4.810075587578531E-007 3.465182550752286E-022 
          92          39  -1.265933853978162E-006 -1.124395907480729E-022 
          92          40  -1.252270711639121E-006 -7.516005255829589E-022 
          92          41  -4.903141832964818E-007 -5.942679005689350E-022 
          92          42  -1.310652186851893E-006 -9.701478564089771E-022 
          92          43  3.801764028005092E-006 -2.178278087484270E-021 
          92          44  2.608962212171551E-007 2.600890247648432E-022 
          92          45  -1.631798260875929E-006 1.075018728370286E-021 
          92          46  4.401271704032767E-007 1.299023909420403E-021 
          92          47  3.822850490781805E-006 2.377099395659337E-021 
          92          48  -6.629549389188869E-006 -2.391822988564275E-021 
          92          49  -1.668928188027399E-005 5.743948327919108E-021 
          92          50  1.384575106920237E-005 7.682740706105935E-021 
          92          51  1.284334425992356E-005 4.058626545014333E-021 
          92          52  -1.641143811690063E-005 1.271717021851621E-021 
          92          53  1.388576324537904E-005 1.645566560957723E-021 
          92          54  1.186118698737041E-005 1.225875134349630E-020 
          92          55  3.729523327017401E-005 4.514371053433265E-021 
          92          56  -1.216291927342141E-004 -2.126638908607581E-020 
          92          57  4.025689094477432E-005 -3.407412248874366E-020 
          92          58  -7.508856506661148E-006 3.937307907675472E-020 
          92          59  -2.068452897752574E-005 3.099600812812753E-020 
          92          60  9.581296230900104E-008 -2.413733248150757E-020 
          92          61  8.592250109338850E-005 -7.471862159773324E-021 
          92          62  7.440429149174432E-005 1.152924623939385E-020 
          92          63  -1.154105006514945E-004 1.340098313971918E-020 
          92          64  -9.281950731153284E-005 2.991890926789225E-020 
          92          65  -1.116315468867699E-004 -9.190527153785556E-020 
          92          66  -1.261705633851088E-004 6.798624826029959E-020 
          92          67  -1.844415782367619E-004 -3.132269343976660E-019 
          92          68  2.355915692005775E-004 1.160228919280074E-020 
          92          69  4.197710401418512E-005 1.050777013609447E-019 
          92          70  7.021891503130404E-004 4.743754654023990E-019 
          92          71  5.393831482864599E-005 1.177586184420663E-019 
          92          72  2.391773832124912E-004 -2.611007065715927E-019 
          92          73  -1.007390032537503E-003 1.037505686307612E-018 
          92          74  2.350640756236043E-004 1.008591690015246E-018 
          92          75  -3.684683126103961E-003 2.053556730638316E-019 
          92          76  -3.787749267576228E-003 -6.727632598529820E-020 
          92          77  2.153727116635069E-004 -1.454935842805084E-018 
          92          78  -9.981811016603866E-004 1.983828920057507E-018 
          92          79  -7.468477520427255E-003 5.277146294908547E-018 
          92          80  7.870017428723198E-003 2.748511178716779E-018 
          92          81  1.352411744061436E-002 1.306615545048256E-018 
          92          82  8.049327886997561E-003 1.210947563805894E-018 
          92          83  -7.504918055981404E-003 -1.700604367848667E-018 
          92          84  5.150437651411039E-003 -5.719984459167673E-018 
          92          85  1.590797098061673E-002 2.121006286109944E-018 
          92          86  -0.105633188688601 -1.269872849258088E-018 
          92          87  -0.106049506270623 5.878086234033705E-018 
          92          88  1.591106251990403E-002 5.480059209030588E-018 
          92          89  -6.411255029511969E-003 6.735444650809556E-018 
          92          90  -6.455837303641173E-003 -9.036453523181004E-018 
          92          91  -0.109561572026791 -2.914589822973199E-017 
          92          92  0.559899991170486 -1.291159265887133E-016 
          92          93  -0.109319860902751 4.603431256527719E-017 
          92          94  7.712929833827049E-003 -8.578953600106065E-019 
          92          95  9.934424980208246E-004 -6.175416790953518E-018 
          92          96  7.764798724771971E-003 -1.145640825266368E-017 
          92          97  -0.103624777056692 -4.160071613610691E-017 
          92          98  -0.103564465716879 1.176241664975533E-017 
          92          99  1.351897486825403E-002 1.340515265982875E-017 
          92         100  -3.377853244282313E-003 2.595599853938305E-018 
          92         101  -3.409092443862306E-003 9.251776719463159E-018 
          92         102  1.347193998276839E-002 -4.022460079801702E-020 
          92         103  1.120124387890339E-002 2.970258873337639E-018 
          92         104  6.709399354647904E-003 -1.270544272189346E-018 
          92         105  -4.102918111050025E-003 -1.664423805381187E-018 
          92         106  2.182675974590555E-004 -1.455023566791644E-018 
          92         107  -4.027546625199146E-003 -1.253978697538027E-018 
          92         108  6.586549315911817E-003 3.947076216807756E-018 
          93          37  -1.217337553847185E-006 7.437572494859325E-022 
          93          38  -1.171816870859524E-006 -8.856148817788970E-023 
          93          39  -5.708088102466917E-007 -1.343243492012309E-022 
          93          40  -1.264147418408975E-006 -2.086847523750991E-022 
          93          41  -1.298659363712587E-006 5.187468605424919E-023 
          93          42  -5.145404021892794E-007 4.574381736273925E-022 
          93          43  -6.551447823077238E-006 -1.892051990823705E-022 
          93          44  3.663265177637337E-006 2.099932609394504E-021 
          93          45  3.275279221092830E-007 -9.131424262571024E-022 
          93          46  -1.557221228708711E-006 6.433092818888533E-022 
          93          47  3.695099341798745E-007 1.908425466550372E-021 
          93          48  3.756656933537790E-006 3.141645377618151E-021 
          93          49  1.301134066729956E-005 -8.762885573290209E-021 
          93          50  -1.600920814374490E-005 2.834772053420447E-021 
          93          51  1.341294900962745E-005 -3.297303847810063E-021 
          93          52  1.286187822074187E-005 6.011463449890071E-021 
          93          53  -1.641186436261126E-005 -8.740198072007177E-021 
          93          54  1.375134863653411E-005 -1.924172534890307E-020 
          93          55  -4.021240210244841E-006 1.167067548757305E-020 
          93          56  3.763878744805761E-005 3.031293202788884E-021 
          93          57  -1.235711713098226E-004 -1.728978628056164E-020 
          93          58  4.013280703378467E-005 2.327020849365919E-020 
          93          59  -6.583088766490080E-006 2.646221993688466E-021 
          93          60  -2.123628908798488E-005 -9.136184751655568E-021 
          93          61  -1.229144314942521E-004 -4.961285785969942E-020 
          93          62  7.982183814838587E-005 3.988838071648417E-020 
          93          63  7.698918227309793E-005 8.383059908032798E-023 
          93          64  -1.175754571838986E-004 -6.898566726145199E-021 
          93          65  -9.514028907139811E-005 4.497760004194861E-020 
          93          66  -1.090341645630346E-004 2.825922715312198E-020 
          93          67  2.323728408917579E-004 3.433947097956045E-019 
          93          68  -1.721494079472836E-004 2.843011640025807E-020 
          93          69  2.226903934028409E-004 -1.077392930873730E-019 
          93          70  4.307272058418496E-005 2.135222270666995E-019 
          93          71  7.003844655868958E-004 3.666315945089689E-020 
          93          72  5.181116576471867E-005 -1.159149784492989E-020 
          93          73  -9.955953400867096E-004 1.067093212076572E-018 
          93          74  -9.688922443203016E-004 9.996919873527097E-019 
          93          75  2.395770370019093E-004 -5.733169612214509E-019 
          93          76  -3.662224761420718E-003 -1.469383188195129E-018 
          93          77  -3.787772704921102E-003 -9.027799144436272E-019 
          93          78  2.041616602176504E-004 1.717394433560529E-018 
          93          79  5.121566495608588E-003 -1.796735406346331E-018 
          93          80  -7.389645624390698E-003 8.029598821121487E-019 
          93          81  7.835069647672830E-003 5.172943413035999E-019 
          93          82  1.353412426139898E-002 2.475434725299880E-019 
          93          83  8.052494345859397E-003 -1.674106122621314E-018 
          93          84  -7.493713766124017E-003 5.694602705843166E-019 
          93          85  -6.410644723350473E-003 9.914040597737385E-018 
          93          86  1.581003843568356E-002 -6.723318133883189E-018 
          93          87  -0.105516246247018 1.250354163699186E-017 
          93          88  -0.106168074626183 -1.666258669800696E-017 
          93          89  1.591420583305138E-002 2.707743207747534E-018 
          93          90  -6.396578449033392E-003 8.829677528994716E-018 
          93          91  7.730934972276462E-003 -1.441857496573814E-017 
          93          92  -0.109319860902751 4.603431256527719E-017 
          93          93  0.559917356997681 1.509104819555332E-016 
          93          94  -0.109306089641081 -1.090469568417800E-018 
          93          95  7.707762490548718E-003 7.386193997575809E-018 
          93          96  9.752935149247709E-004 -7.333700757194095E-018 
          93          97  1.360387827875287E-002 4.266019284355079E-018 
          93          98  -0.104006827731453 -1.236976576872443E-017 
          93          99  -0.103429556149815 -2.085643848530236E-017 
          93         100  1.350278872293192E-002 -9.249057973297188E-018 
          93         101  -3.370432580970700E-003 -1.518684663940339E-018 
          93         102  -3.382690620084780E-003 3.903861436701367E-018 
          93         103  6.823974292309324E-003 2.562237931372312E-018 
          93         104  1.129450871016845E-002 -9.935839237893156E-019 
          93         105  6.665816616839403E-003 2.070955405982361E-018 
          93         106  -4.110942296364987E-003 1.199951554951327E-018 
          93         107  2.206504246346685E-004 -1.543701316371687E-019 
          93         108  -4.154137197445264E-003 2.622483037311107E-018 
          94          37  -5.115868454267640E-007 -8.004947936403826E-023 
          94          38  -1.156801953895831E-006 2.813743481749386E-022 
          94          39  -1.223417795969065E-006 -1.149025362871624E-022 
          94          40  -5.563625790717391E-007 1.175072828235587E-022 
          94          41  -1.188150685085101E-006 7.516281522186060E-022 
          94          42  -1.245638573424036E-006 -9.057404974128604E-022 
          94          43  3.900819633225137E-006 -3.470369503521198E-021 
          94          44  -6.332470023993274E-006 1.574168766846885E-021 
          94          45  3.831652423977294E-006 -3.993719489289815E-022 
          94          46  2.843472283862822E-007 -3.645539998744866E-021 
          94          47  -1.620726644861216E-006 8.810039721241699E-022 
          94          48  2.641916886361572E-007 -8.069474662387390E-022 
          94          49  1.179173836276526E-005 -3.983227423103828E-021 
          94          50  1.356642891531798E-005 1.985853763785669E-021 
          94          51  -1.664337895074943E-005 -1.249885240107296E-020 
          94          52  1.342199253293862E-005 2.671440218270901E-021 
          94          53  1.284228104825595E-005 1.511188415647259E-020 
          94          54  -1.673373772165980E-005 7.440066671052988E-021 
          94          55  -2.095258618764071E-005 -1.807514751421452E-020 
          94          56  -8.049793757105515E-006 -5.016058382656802E-020 
          94          57  3.930539563571447E-005 -1.797739593648406E-020 
          94          58  -1.234364016776439E-004 6.005345172452472E-020 
          94          59  4.017314297041979E-005 2.091784277784753E-020 
          94          60  -4.393559339755814E-006 3.627247379712016E-020 
          94          61  -9.472882024210889E-005 -4.574358751486518E-021 
          94          62  -1.052350762288165E-004 -1.604716765725471E-020 
          94          63  7.211565943097969E-005 3.709932711064398E-020 
          94          64  8.067841090476046E-005 -1.255348466662117E-020 
          94          65  -1.211095494800979E-004 -5.341288825748877E-020 
          94          66  -9.829982564062259E-005 5.618249705830158E-020 
          94          67  3.950794580461023E-005 -2.903217185064549E-019 
          94          68  2.088792376178443E-004 -2.816156199986812E-021 
          94          69  -1.643350627717959E-004 -5.935823207046761E-020 
          94          70  2.224445838957852E-004 -8.614491223202772E-020 
          94          71  4.915135919326041E-005 -1.815689672560332E-019 
          94          72  6.911712781951908E-004 -1.176497589237407E-019 
          94          73  2.160871083697894E-004 1.781291876928219E-019 
          94          74  -9.834768001867474E-004 4.394252257975663E-020 
          94          75  -9.975490898602381E-004 6.384897750243611E-019 
          94          76  2.414688654689913E-004 1.163626442661366E-018 
          94          77  -3.693159474130553E-003 -1.426486893554231E-018 
          94          78  -3.724554076581517E-003 1.095687216757808E-018 
          94          79  -7.419380275396692E-003 -2.528202765411705E-018 
          94          80  5.121633791454148E-003 8.290107115557953E-019 
          94          81  -7.383183115289552E-003 -5.258453534620468E-019 
          94          82  7.831439111680228E-003 3.450981879732735E-018 
          94          83  1.351442460262189E-002 1.091860672260712E-018 
          94          84  7.979957626738669E-003 -2.730481172369662E-018 
          94          85  -6.402350549207822E-003 1.550022479738461E-018 
          94          86  -6.366838190791666E-003 -1.691529750073866E-018 
          94          87  1.578289508954859E-002 -5.199659652265725E-018 
          94          88  -0.105479913689611 9.134975357022458E-018 
          94          89  -0.106084522967414 -9.036983687330604E-018 
          94          90  1.589848570753796E-002 1.269771072298203E-018 
          94          91  9.812925929315547E-004 6.737334207175991E-018 
          94          92  7.712929833827049E-003 -8.578953600106065E-019 
          94          93  -0.109306089641081 -1.090469568417800E-018 
          94          94  0.559910279297423 -4.128241871058682E-017 
          94          95  -0.109319675530843 -2.752990211095397E-018 
          94          96  7.721933239198893E-003 9.105775922469518E-018 
          94          97  -3.394737111539160E-003 -1.291567134816598E-019 
          94          98  1.362076507975076E-002 -1.149590382070655E-018 
          94          99  -0.104086358498820 -2.015584348532026E-017 
          94         100  -0.103410069331411 1.645148383219154E-017 
          94         101  1.350296550553333E-002 -2.055739589134916E-018 
          94         102  -3.390642055134869E-003 -4.676759309170799E-018 
          94         103  -4.201568786298718E-003 -2.083433877221354E-018 
          94         104  6.886999868024472E-003 3.273236159019137E-018 
          94         105  1.130713091196641E-002 -4.019020489194094E-019 
          94         106  6.668471398193630E-003 2.074032061587820E-018 
          94         107  -4.109608664072980E-003 1.514489164826521E-018 
          94         108  1.591761183822365E-004 -2.696843976238246E-018 
          95          37  -1.140139716323384E-006 -1.301586065593557E-022 
          95          38  -4.799352098464603E-007 6.241445325201488E-023 
          95          39  -1.132945720645052E-006 1.030793443928064E-023 
          95          40  -1.197064541159573E-006 1.260558919263660E-022 
          95          41  -4.883486224747202E-007 -5.250850053544791E-022 
          95          42  -1.138345833941270E-006 -7.911318659413807E-023 
          95          43  7.542622357795770E-008 -6.775758250478153E-023 
          95          44  3.666438471008406E-006 1.053372212300830E-021 
          95          45  -6.322502704096166E-006 1.241489756020453E-021 
          95          46  3.721061452941288E-006 1.621958858762419E-021 
          95          47  1.676493589465517E-007 1.860449214820413E-021 
          95          48  -1.920884365365771E-006 2.396393054756583E-022 
          95          49  -1.618779638140355E-005 3.877704808785941E-021 
          95          50  1.161195657302247E-005 -5.702974492721781E-021 
          95          51  1.354681283766174E-005 -3.767240131026846E-022 
          95          52  -1.600950254229582E-005 -2.497083088036527E-021 
          95          53  1.387369294120152E-005 -8.668405167419978E-021 
          95          54  1.455929975881284E-005 -7.129567312200067E-022 
          95          55  -1.203619355220293E-006 -1.249993002826501E-020 
          95          56  -2.257583507068282E-005 2.020289377777348E-020 
          95          57  -8.641081230051471E-006 -1.342946680555206E-020 
          95          58  3.734719798394276E-005 2.110549019512786E-020 
          95          59  -1.213627889442342E-004 -1.450002417633522E-020 
          95          60  3.442595710406846E-005 1.060781854360719E-020 
          95          61  -1.005509306539635E-004 -1.162769468636719E-020 
          95          62  -7.196910271063854E-005 -2.580113499645709E-020 
          95          63  -1.026824027682255E-004 -1.304847457724662E-020 
          95          64  7.359591162220655E-005 -4.314384298360756E-020 
          95          65  8.310183908428112E-005 5.786516988062003E-020 
          95          66  -1.130733523416551E-004 3.000534402195699E-020 
          95          67  6.709402998666304E-004 2.311545109783273E-019 
          95          68  1.033339236776653E-005 1.336128225597177E-019 
          95          69  2.143938828375517E-004 2.040427636252245E-019 
          95          70  -1.735251758231179E-004 -3.832482790695002E-020 
          95          71  2.249424692903476E-004 4.351592735800063E-019 
          95          72  3.131232927614858E-005 -1.298918075853469E-020 
          95          73  -3.534693530653694E-003 2.542077391681826E-019 
          95          74  3.047778165807738E-004 1.627409028576953E-019 
          95          75  -9.856220766081038E-004 8.306027248278585E-020 
          95          76  -9.705986704071711E-004 -1.004115971986923E-019 
          95          77  2.362799480223180E-004 4.935828564610751E-019 
          95          78  -3.661464431631384E-003 7.541827114171037E-019 
          95          79  7.733398181890820E-003 -6.004886742930656E-019 
          95          80  -7.283113374870216E-003 -1.242587183336917E-018 
          95          81  5.117105742227923E-003 -2.734802224471373E-018 
          95          82  -7.379895362095344E-003 -9.710590211118734E-019 
          95          83  7.867414876563752E-003 4.465783851703602E-018 
          95          84  1.340089212303405E-002 2.813805070714804E-018 
          95          85  1.577496562684758E-002 -1.199229973699611E-017 
          95          86  -6.433479149171755E-003 1.146597742456355E-018 
          95          87  -6.355105826007313E-003 3.628190732860712E-018 
          95          88  1.578134341760206E-002 1.559418576417236E-018 
          95          89  -0.105546050734539 -1.063239609206513E-017 
          95          90  -0.105642677916596 2.180312727827079E-017 
          95          91  7.761112608185470E-003 -5.623676261567317E-020 
          95          92  9.934424980208246E-004 -6.175416790953518E-018 
          95          93  7.707762490548718E-003 7.386193997575809E-018 
          95          94  -0.109319675530843 -2.752990211095397E-018 
          95          95  0.559883786702201 -1.805542271132270E-016 
          95          96  -0.109587590040373 -9.399158048214973E-018 
          95          97  -3.408058284253128E-003 -5.329615216360264E-018 
          95          98  -3.401137233905634E-003 -1.191180449075409E-017 
          95          99  1.361984767958753E-002 -2.530097394550618E-018 
          95         100  -0.104017554583546 -2.049906430126824E-017 
          95         101  -0.103516085259069 5.274737467071717E-018 
          95         102  1.359226654060258E-002 1.081320945867503E-017 
          95         103  1.241714596573935E-004 4.662070738591742E-018 
          95         104  -4.205726360911620E-003 6.717710863514748E-019 
          95         105  6.886289489283967E-003 1.146110714668473E-018 
          95         106  1.130752905057174E-002 1.926300904303620E-018 
          95         107  6.718403229230296E-003 -4.250464783580655E-020 
          95         108  -4.186318834125654E-003 8.720692665940257E-019 
          96          37  -1.226008925857064E-006 4.422209096556091E-022 
          96          38  -1.170809313756674E-006 5.166959311153523E-022 
          96          39  -5.830054283700581E-007 -1.383413687810865E-022 
          96          40  -1.275252466380172E-006 8.526797662925682E-023 
          96          41  -1.304475569463268E-006 3.125923536340133E-022 
          96          42  -5.441991339723219E-007 -4.061154099938733E-022 
          96          43  -2.020257437019143E-006 -1.112129365007428E-021 
          96          44  1.647950234540443E-007 2.092567976820615E-021 
          96          45  3.950469210196921E-006 -8.394292180908228E-022 
          96          46  -6.335046460599426E-006 -2.011472821918676E-022 
          96          47  3.858892254389145E-006 1.853222603481333E-021 
          96          48  3.654460019729516E-007 1.541665385859718E-021 
          96          49  1.509966894708466E-005 -1.301000097386106E-020 
          96          50  -1.618417822129097E-005 1.813279946346246E-021 
          96          51  1.180273156151279E-005 -5.840089574293643E-021 
          96          52  1.298524143407180E-005 6.633697992036501E-021 
          96          53  -1.668404282235331E-005 9.278862501385525E-021 
          96          54  1.412453010360277E-005 -1.377577075822017E-020 
          96          55  3.342262322807378E-005 5.657926569295475E-021 
          96          56  -2.352257274373192E-006 -1.950497413725272E-020 
          96          57  -2.218787675321673E-005 7.531476101946757E-021 
          96          58  -5.190541982567934E-006 2.679853327353914E-020 
          96          59  3.756591632889071E-005 1.373649853539693E-020 
          96          60  -1.248712918222620E-004 -2.629417709691519E-020 
          96          61  -1.174068751917906E-004 2.254077116257041E-020 
          96          62  -9.575592170183341E-005 -7.964991576819451E-020 
          96          63  -8.982503076552858E-005 -6.334691512838356E-021 
          96          64  -1.152478374906158E-004 3.987979684160387E-020 
          96          65  7.921467687672315E-005 1.450398854653904E-020 
          96          66  8.571811797124105E-005 5.593953765599044E-020 
          96          67  4.104112953948856E-005 7.941094032822824E-020 
          96          68  6.738742378414404E-004 -1.698763789177237E-019 
          96          69  2.926298103123940E-005 -1.880604844543303E-019 
          96          70  2.421709369943603E-004 -2.267392835597764E-020 
          96          71  -1.864704082320282E-004 3.543113706641405E-019 
          96          72  2.314800964472499E-004 -3.453720549571019E-019 
          96          73  -3.814783075796347E-003 -1.193198656534125E-018 
          96          74  -3.527575290813300E-003 -4.941198134993513E-020 
          96          75  2.143182725721909E-004 -1.113591129585908E-018 
          96          76  -9.983370568067607E-004 -2.356386328399510E-019 
          96          77  -1.003041968666585E-003 -6.690187519324975E-019 
          96          78  2.037893473971394E-004 -1.349607165844225E-018 
          96          79  1.319044256171742E-002 -1.449932909153918E-018 
          96          80  7.723466832469168E-003 -4.308229592796110E-018 
          96          81  -7.414024874359157E-003 3.078138111379742E-019 
          96          82  5.113956943488267E-003 2.673857798630424E-018 
          96          83  -7.454918334993196E-003 -5.800698043177984E-018 
          96          84  8.068362183730960E-003 -8.429175210511164E-018 
          96          85  -0.104403958222702 -3.167783880452162E-017 
          96          86  1.576563806765218E-002 5.097622292083364E-018 
          96          87  -6.394485542259086E-003 -2.799202623800525E-018 
          96          88  -6.396868972002204E-003 3.778971883767008E-018 
          96          89  1.588470315660951E-002 2.409373145731427E-018 
          96          90  -0.105910465619930 1.458061256536046E-017 
          96          91  -0.109882137861757 -1.172458665668759E-017 
          96          92  7.764798724771971E-003 -1.145640825266368E-017 
          96          93  9.752935149247709E-004 -7.333700757194095E-018 
          96          94  7.721933239198893E-003 9.105775922469518E-018 
          96          95  -0.109587590040373 -9.399158048214973E-018 
          96          96  0.559896616789449 -2.100435417332452E-017 
          96          97  1.368409417045250E-002 -2.182110236229246E-018 
          96          98  -3.411025901086769E-003 -4.950021339211512E-018 
          96          99  -3.387654261346783E-003 -1.305153387615133E-017 
          96         100  1.360726939663114E-002 -6.573590069824037E-018 
          96         101  -0.103627214150001 -3.997942604401882E-018 
          96         102  -0.103937441721373 -1.249688153306840E-017 
          96         103  -4.238199153549604E-003 4.720397682264350E-018 
          96         104  1.231371014043355E-004 5.039409049412796E-018 
          96         105  -4.197683336017471E-003 5.077143948910077E-018 
          96         106  6.822653310284783E-003 4.041463369998148E-018 
          96         107  1.122127856761896E-002 -2.277875996111806E-018 
          96         108  6.929163964767499E-003 5.318185435136895E-019 
          97          37  2.943348502063433E-007 1.588121054667072E-023 
