Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          73          70  -1.157917591913081E-002 -4.212442736233239E-017 
          73          71  -1.177712545478290E-002 3.395322793151059E-018 
          73          72  2.940949345001761E-002 0.000000000000000E+000 
          73          73  0.642887798140008 -3.916453544684110E-020 
          73          74  -0.138892008117016 6.520983158968403E-017 
          73          75  1.307211907014797E-002 3.535702256448486E-018 
          73          76  4.418734615884364E-003 -3.709940613019209E-018 
          73          77  1.322129093377956E-002 1.711818926798679E-017 
          73          78  -0.139969175910950 -2.248767995584058E-017 
          73          79  -0.128030646865197 -4.401469900061049E-019 
          73          80  2.475776413318530E-002 6.158934532996877E-018 
          73          81  -7.392057765845955E-003 -4.980801944351076E-018 
          73          82  -7.312535152909094E-003 1.121609501924949E-018 
          73          83  2.429074778588151E-002 -1.335077625769256E-018 
          73          84  -0.123619484864046 -3.814482122606852E-018 
          73          85  1.104109821465039E-002 -3.576817795133256E-018 
          73          86  -5.142322359687445E-003 8.944850602014298E-019 
          73          87  1.338034008038106E-003 -1.616603208054843E-018 
          73          88  -5.073844197466539E-003 -1.791890001415038E-018 
          73          89  1.012362168532405E-002 9.337979699406603E-019 
          73          90  1.821196148992016E-002 -9.911451610201153E-020 
          73          91  -2.645392850708445E-003 -8.072680540822298E-019 
          73          92  1.090201279771337E-003 2.622526483425906E-019 
          73          93  1.039321728041614E-003 -2.432719890445808E-019 
          73          94  -2.310164641197043E-003 3.834737924065794E-019 
          73          95  -2.874776213351653E-003 -1.103367689020972E-018 
          73          96  -3.256654639581242E-003 1.899044633477769E-018 
          73          97  4.117332127048382E-004 -1.716197718550276E-019 
          73          98  -5.757613271481201E-004 5.610449916094578E-020 
          73          99  3.733531244076672E-004 1.822030980882995E-019 
          73         100  6.670977914299751E-004 1.315838763671362E-019 
          73         101  4.004669686277428E-004 -5.726817327705424E-020 
          73         102  7.658322968912225E-004 -1.226479613415557E-019 
          73         103  4.214021547792493E-006 -2.015664584171803E-020 
          73         104  1.507697719149827E-005 1.218823609517895E-019 
          73         105  -1.601032278601466E-004 -8.154952573803283E-020 
          73         106  -1.397636928093895E-004 -5.682856154745180E-020 
          73         107  -1.499276119712432E-004 4.452361199848517E-020 
          73         108  -1.712169620019751E-004 1.709233025981704E-020 
          74          37  2.240542171882371E-005 1.450756502620615E-020 
          74          38  -1.284960012091627E-005 1.447156822822407E-020 
          74          39  2.102285639204425E-005 -3.028660485976438E-021 
          74          40  3.591070192123665E-005 1.224450286301009E-020 
          74          41  2.059674910977672E-005 -9.871267956823849E-021 
          74          42  4.510843456582805E-005 1.849711388011013E-020 
          74          43  5.882060448902004E-005 -2.852562743124571E-019 
          74          44  5.860722324946443E-005 -1.742829093398542E-019 
          74          45  -2.021911466808380E-004 -9.498168690060587E-020 
          74          46  -8.231589028185900E-005 7.949488458688845E-021 
          74          47  -1.130690750088583E-004 -4.629264787128494E-020 
          74          48  -2.286928670991212E-004 -3.515082739457991E-020 
          74          49  -5.986096842824481E-004 2.679734134453741E-019 
          74          50  3.458849304020588E-004 5.910610258237711E-019 
          74          51  6.912558935169678E-004 -1.043543575843589E-018 
          74          52  3.615618125272772E-004 2.013077185972708E-019 
          74          53  7.960977615903107E-004 -4.966300635159485E-019 
          74          54  4.087428846788514E-004 3.720441777028825E-019 
          74          55  5.289065701835610E-004 2.613587441298127E-018 
          74          56  -1.537746637740893E-003 -1.873834125112164E-018 
          74          57  -3.712921210177776E-003 -1.361494684070141E-018 
          74          58  -3.884358835399002E-003 8.205489682965500E-019 
          74          59  -1.773623188944816E-003 -4.128479221781745E-020 
          74          60  5.142950922642480E-004 6.783696286827038E-018 
          74          61  -8.612871871200726E-003 6.084923014503719E-018 
          74          62  1.085885092946146E-002 -7.582205319676827E-019 
          74          63  2.157719100444252E-002 7.783173652284600E-018 
          74          64  1.134773634990020E-002 3.400861665652408E-017 
          74          65  -8.697319624765986E-003 2.264157028387727E-017 
          74          66  6.728391794137478E-003 -6.233764672939637E-018 
          74          67  2.902316882499945E-002 -3.203338572482566E-017 
          74          68  -0.129596727533628 -1.888364559726803E-016 
          74          69  -0.131034933971125 3.780234940527383E-016 
          74          70  2.910878404784758E-002 1.836623674437286E-016 
          74          71  -1.163611879155483E-002 -3.052045019022012E-017 
          74          72  -1.177516184581351E-002 -3.291696778035190E-017 
          74          73  -0.138892008117016 6.520983158968403E-017 
          74          74  0.642876153684703 -3.643942611375716E-018 
          74          75  -0.138257227692670 1.132072826992581E-017 
          74          76  1.299987867610523E-002 4.751742841090514E-018 
          74          77  4.481944615552661E-003 -7.042191776066602E-018 
          74          78  1.324283540973301E-002 -1.011857598756780E-017 
          74          79  -0.126796174881003 -1.707829565343621E-018 
          74          80  -0.126812703795777 1.218528893694487E-017 
          74          81  2.440068154522557E-002 -1.174625572595599E-017 
          74          82  -7.290158697683262E-003 2.023853479164941E-019 
          74          83  -7.425750640128428E-003 -4.220623168151488E-018 
          74          84  2.424115318949503E-002 -7.773336712997865E-018 
          74          85  1.884810340940038E-002 1.062571198016272E-018 
          74          86  1.045631278328376E-002 -1.737347986119862E-019 
          74          87  -4.959919503151455E-003 -1.430744231550597E-018 
          74          88  1.376899417077536E-003 -5.379277196601290E-019 
          74          89  -4.790749673656525E-003 1.500623926468818E-018 
          74          90  1.012490655808606E-002 1.994431496677532E-018 
          74          91  -3.073786565942653E-003 3.007380858531062E-019 
          74          92  -2.310041221917178E-003 2.852209576173643E-019 
          74          93  9.977575423174491E-004 4.234559121794363E-019 
          74          94  9.600154430979041E-004 3.945850937948464E-019 
          74          95  -1.898015795312708E-003 -1.572851776633650E-019 
          74          96  -2.882713066960859E-003 6.672197502180012E-019 
          74          97  6.977510690691019E-004 -1.476942825088386E-019 
          74          98  3.427646784636923E-004 -2.846285152683451E-020 
          74          99  -5.179707235434269E-004 -7.233156599762442E-020 
          74         100  2.997904272308891E-004 -1.761039178220189E-020 
          74         101  5.614680985240870E-004 -3.928246646838089E-020 
          74         102  3.928720144183751E-004 -7.035853896760175E-020 
          74         103  -1.504922528680964E-004 -3.014742557331003E-020 
          74         104  1.222705591385010E-005 3.735814134672507E-020 
          74         105  1.420808748060701E-005 1.929486271637605E-020 
          74         106  -1.304605747778503E-004 -6.631638797449521E-021 
          74         107  -1.136933706350369E-004 -5.164164421364364E-020 
          74         108  -1.449333143157302E-004 -3.150240594534567E-020 
          75          37  4.035697044045708E-005 1.522237487309381E-020 
          75          38  2.050651425942756E-005 1.283113780708636E-020 
          75          39  -1.225666910924801E-005 -2.104218465092045E-020 
          75          40  2.028364496433974E-005 -7.704544074236735E-020 
          75          41  3.500073443693375E-005 1.423001764932584E-020 
          75          42  2.140128876988838E-005 -4.532287805312768E-021 
          75          43  -2.096617334568137E-004 4.781877470162653E-020 
          75          44  5.296202025268436E-005 -2.011516068159377E-019 
          75          45  5.946274709432607E-005 -7.288673533469098E-020 
          75          46  -1.949770489930214E-004 -6.149150168312129E-020 
          75          47  -8.214331206083837E-005 -1.021390466206149E-019 
          75          48  -1.091026479596999E-004 4.215378879309974E-020 
          75          49  3.764825186789399E-004 -4.009285877915032E-019 
          75          50  -5.385027174532568E-004 -9.422580706798004E-020 
          75          51  3.254883687422190E-004 1.006213009256515E-018 
          75          52  6.759110383299895E-004 3.298698178320984E-020 
          75          53  3.621042752502971E-004 8.615491436408826E-020 
          75          54  7.745224862561348E-004 9.408378742025061E-019 
          75          55  4.786455802935385E-004 6.952998460841481E-018 
          75          56  4.797310724311542E-004 -4.807544292574072E-018 
          75          57  -1.461769622745930E-003 7.388820539225583E-018 
          75          58  -3.682617502618260E-003 2.710058317464893E-018 
          75          59  -3.879109774166402E-003 2.228770871530189E-018 
          75          60  -1.746260182668217E-003 -6.698293702583332E-018 
          75          61  6.609580189193442E-003 -6.468025625936515E-019 
          75          62  -8.335328351243485E-003 -2.542904095135189E-018 
          75          63  1.073928002510459E-002 2.544861660974551E-017 
          75          64  2.159807631625191E-002 1.687981344230307E-018 
          75          65  1.132725301750436E-002 -7.370487042485865E-018 
          75          66  -8.636057236739174E-003 6.299581391069995E-018 
          75          67  -1.157158981085655E-002 -1.236216192850348E-016 
          75          68  2.857696858752064E-002 -1.353871895885173E-016 
          75          69  -0.129132610403491 -2.551499405317355E-016 
          75          70  -0.131354313361645 5.602195207767415E-016 
          75          71  2.910544408995338E-002 6.193442067038999E-017 
          75          72  -1.158121601824879E-002 9.362161262440164E-018 
          75          73  1.307211907014797E-002 3.535702256448486E-018 
          75          74  -0.138257227692670 1.132072826992581E-017 
          75          75  0.642901948044707 -1.320966785810735E-017 
          75          76  -0.138246971305662 -4.975448754075936E-018 
          75          77  1.297846518009990E-002 1.240473768198931E-018 
          75          78  4.402326542371444E-003 4.723323465616161E-018 
          75          79  2.465754176359972E-002 6.099877749045209E-018 
          75          80  -0.127998416363574 4.137972101033335E-018 
          75          81  -0.126356704639509 -2.016273808579450E-017 
          75          82  2.430418395103762E-002 8.150858012188318E-018 
          75          83  -7.242379897511812E-003 1.269275473612834E-017 
          75          84  -7.317914882015560E-003 -7.854116644883518E-018 
          75          85  1.070910148539910E-002 4.465980837437416E-019 
          75          86  1.899580020305739E-002 3.029469012995492E-018 
          75          87  1.033344502982728E-002 2.028811162033962E-019 
          75          88  -4.940322680581610E-003 1.403172081609830E-019 
          75          89  1.359222453891276E-003 2.666933228927874E-019 
          75          90  -5.037170550289928E-003 1.908135289571138E-018 
          75          91  -3.159464846181862E-003 2.219184405715849E-019 
          75          92  -3.103464403953563E-003 -2.294717765165526E-019 
          75          93  -2.201916675196033E-003 -3.918916356107316E-019 
          75          94  9.310884395388326E-004 5.085872261825829E-019 
          75          95  9.603353961754106E-004 -4.666938453820751E-019 
          75          96  -2.308992594336771E-003 3.582167417011800E-019 
          75          97  4.213083878254852E-004 -6.967566442957016E-021 
          75          98  6.765609458049385E-004 1.618695010808218E-019 
          75          99  3.224544210948871E-004 -2.503954263303978E-019 
          75         100  -5.045874452053796E-004 -8.991772186682158E-020 
          75         101  3.015454608427227E-004 1.884427593190765E-019 
          75         102  6.646565412497822E-004 -3.584448869057100E-020 
          75         103  -1.450790214345133E-004 -4.130402458563329E-020 
          75         104  -1.472758757273084E-004 6.017795614133381E-020 
          75         105  1.451695844596077E-005 3.031357097770127E-020 
          75         106  9.717390321252270E-006 -3.351108048252285E-020 
          75         107  -1.289688559040609E-004 3.484197222851758E-021 
          75         108  -1.429555958286504E-004 -3.477026004673479E-020 
          76          37  1.965160464486469E-005 3.057099529856291E-020 
          76          38  3.085821288890066E-005 3.217678103715217E-020 
          76          39  2.068227238394395E-005 3.807989938448786E-020 
          76          40  -1.199954336084501E-005 2.505460546185905E-020 
          76          41  2.103356663887870E-005 4.773266481047253E-020 
          76          42  3.764744489483237E-005 6.693726741468722E-020 
          76          43  -8.737344912523347E-005 -6.979171897615936E-020 
          76          44  -1.740357992245977E-004 2.241313144247229E-020 
          76          45  4.895870027755599E-005 -1.026079277137048E-019 
          76          46  5.936004234475718E-005 2.128590540277411E-019 
          76          47  -2.014029362407773E-004 4.088240682516568E-020 
          76          48  -9.505989925833217E-005 -1.044406361800470E-020 
          76          49  6.803981396236917E-004 2.765685975034913E-019 
          76          50  3.022257495168910E-004 3.583053064918496E-019 
          76          51  -5.240215263797055E-004 1.861453187414527E-019 
          76          52  3.252358636627003E-004 -7.806470853579928E-020 
          76          53  7.023353953787890E-004 -3.804159851814977E-019 
          76          54  3.705411436961931E-004 1.794444257143621E-019 
          76          55  -1.553330245948903E-003 1.523144337653423E-018 
          76          56  4.611033343130107E-004 -5.892829713107273E-019 
          76          57  4.139592023518592E-004 -1.429329927706583E-018 
          76          58  -1.459903615429387E-003 6.760647164272571E-018 
          76          59  -3.731996158431842E-003 1.150857487401270E-018 
          76          60  -3.803630060121254E-003 1.273443175919277E-018 
          76          61  -8.447478200417732E-003 5.870131079606550E-018 
          76          62  6.524496226885088E-003 2.311199028618363E-018 
          76          63  -8.314051457059895E-003 -1.036168796139680E-017 
          76          64  1.074995182614947E-002 -1.267239993707894E-017 
          76          65  2.157980448410463E-002 -2.290020523452048E-018 
          76          66  1.111747698406352E-002 -4.725371170159384E-017 
          76          67  -1.153805353500179E-002 4.541278814062589E-017 
          76          68  -1.141251234829847E-002 2.625880383767089E-017 
          76          69  2.850895109491097E-002 8.506498370902500E-017 
          76          70  -0.129144533454202 3.205106990097563E-016 
          76          71  -0.130988525447291 -4.010938391514610E-016 
          76          72  2.894703033541376E-002 -1.483025188527410E-019 
          76          73  4.418734615884364E-003 -3.709940613019209E-018 
          76          74  1.299987867610523E-002 4.751742841090514E-018 
          76          75  -0.138246971305662 -4.975448754075936E-018 
          76          76  0.642888356157520 -2.536646333759935E-017 
          76          77  -0.138174905602940 -1.481398357867564E-017 
          76          78  1.303282658863178E-002 1.974602777080812E-017 
          76          79  -7.378299289610351E-003 -6.313480977605681E-018 
          76          80  2.479269703808761E-002 -6.443804294438358E-018 
          76          81  -0.128374815838027 1.142244498286104E-017 
          76          82  -0.126337104673027 5.338058416211781E-018 
          76          83  2.430628390464630E-002 -8.389163009740076E-018 
          76          84  -7.332668535817047E-003 -1.075190793259514E-017 
          76          85  -5.126478774216103E-003 -3.100974230259684E-018 
          76          86  1.090116942779622E-002 -5.810234545299704E-018 
          76          87  1.899858787724350E-002 2.354848231377764E-018 
          76          88  1.032660616348865E-002 -6.630472321824898E-019 
          76          89  -4.934518384767256E-003 -1.397909216997067E-019 
          76          90  1.309064165271308E-003 1.726416337022148E-019 
          76          91  -2.572883881919457E-003 3.091545857138932E-019 
          76          92  -3.218674227670032E-003 1.169972097235954E-018 
          76          93  -3.055657521430409E-003 -6.557599534386130E-019 
          76          94  -2.203670179246726E-003 1.980067842652445E-019 
          76          95  9.954967718618045E-004 -4.009721924060207E-019 
          76          96  1.040571103383904E-003 -4.271958037579429E-019 
          76          97  7.597682754358248E-004 -1.196753149267976E-019 
          76          98  4.070543623561159E-004 -1.252439645921098E-019 
          76          99  6.637275446464179E-004 -1.594088924837499E-019 
          76         100  3.232417674356159E-004 -5.424702318847987E-020 
          76         101  -5.228263583340584E-004 1.087157467838316E-019 
          76         102  3.760006586366093E-004 -4.314708039282469E-020 
          76         103  -1.608848380722979E-004 -1.743421366380971E-020 
          76         104  -1.380809561949290E-004 8.209417990088497E-020 
          76         105  -1.457487949762413E-004 -2.243478664011250E-020 
          76         106  1.787285471516900E-005 -2.181310261638121E-020 
          76         107  1.162052072738604E-005 -1.038231301335697E-020 
          76         108  -1.587863255267622E-004 -4.164583763732580E-020 
          77          37  3.904379408596574E-005 -7.094104937949162E-021 
          77          38  1.543053097186746E-005 -5.561552789084977E-021 
          77          39  3.039051353426646E-005 -1.506355309261169E-020 
          77          40  1.976073279830396E-005 -2.114819900220760E-020 
          77          41  -1.215575691580008E-005 2.308447255950083E-020 
          77          42  2.142924674450775E-005 3.294687298499300E-020 
          77          43  -1.016748784551717E-004 -2.081082903086877E-019 
          77          44  -6.252987612500250E-005 -9.674177729093248E-020 
          77          45  -1.744626220820430E-004 2.328347733215198E-020 
          77          46  5.330909793570867E-005 1.222351448335421E-019 
          77          47  5.775472824530584E-005 -1.493016340718278E-019 
          77          48  -2.021785566255011E-004 8.671807926407316E-020 
          77          49  3.589159506345916E-004 4.490381083831330E-020 
          77          50  5.725647489888065E-004 -7.513296935685936E-019 
          77          51  3.048532944305174E-004 6.704580893538094E-019 
          77          52  -5.425844128065141E-004 -2.552048921805166E-020 
          77          53  3.417293919125734E-004 2.527387657572952E-019 
          77          54  7.200285707762381E-004 3.473177222873484E-019 
          77          55  -3.501748535414566E-003 2.363027995043486E-018 
          77          56  -1.196196367134299E-003 -1.148608121028036E-018 
          77          57  4.516883372585364E-004 -6.519477615200513E-019 
          77          58  4.669251812147096E-004 -5.764991836289752E-019 
          77          59  -1.535138423785657E-003 3.639425901228810E-018 
          77          60  -3.739009324784957E-003 1.460076476403318E-018 
          77          61  1.050904456545049E-002 -4.415837014673932E-017 
          77          62  -8.098705810299863E-003 6.794817339542485E-019 
          77          63  6.548841634767897E-003 3.615873814781251E-018 
          77          64  -8.371039283210903E-003 -4.790484521203348E-018 
          77          65  1.088405846068282E-002 1.528455891608771E-017 
          77          66  2.141144001666517E-002 -1.957009807964109E-018 
          77          67  2.849894286462917E-002 1.110682850710862E-016 
          77          68  -1.166178474569707E-002 -1.963399088087498E-017 
          77          69  -1.141308722223356E-002 -4.361571898513794E-017 
          77          70  2.858200986622460E-002 1.223567831135707E-016 
          77          71  -0.129617145250486 2.309679624367427E-016 
          77          72  -0.129606585976017 6.048310239248566E-017 
          77          73  1.322129093377956E-002 1.711818926798679E-017 
          77          74  4.481944615552661E-003 -7.042191776066602E-018 
          77          75  1.297846518009990E-002 1.240473768198931E-018 
          77          76  -0.138174905602940 -1.481398357867564E-017 
          77          77  0.642846975319880 8.690359174191981E-018 
          77          78  -0.138875883505133 -1.243352696200129E-017 
          77          79  -7.453584225160496E-003 -8.020332819574317E-018 
          77          80  -7.412840163491867E-003 -5.746455764372732E-018 
          77          81  2.479572201880375E-002 -2.241925155330639E-018 
          77          82  -0.128241149796629 -5.026280341950811E-018 
          77          83  -0.126747486722425 4.015191040317422E-018 
          77          84  2.469329331819574E-002 -2.224185029873740E-017 
          77          85  1.292711144603723E-003 -4.514943420085938E-019 
          77          86  -5.152221383075981E-003 -1.100252797870022E-017 
          77          87  1.091707264596857E-002 1.694459858879420E-018 
          77          88  1.898636237745091E-002 -1.924359748254925E-018 
          77          89  1.043580341561240E-002 1.547200007055122E-018 
          77          90  -5.123252327308646E-003 4.042795424865260E-018 
          77          91  1.108498817504206E-003 -6.099040308983745E-020 
          77          92  -2.616085834875720E-003 -8.047951621178527E-020 
          77          93  -3.216782186629557E-003 -3.249028301611479E-019 
          77          94  -3.100188025657651E-003 7.979764211531483E-019 
          77          95  -2.308040075418209E-003 -4.183255663366552E-020 
          77          96  1.087680623256140E-003 1.477802168778753E-019 
          77          97  4.022993805401409E-004 -5.335211675505510E-019 
          77          98  7.798846244547909E-004 -3.174850073359448E-019 
          77          99  4.058257470828226E-004 -7.987689315763844E-020 
          77         100  6.898903132862020E-004 1.235726536402016E-019 
          77         101  3.377119110527991E-004 -1.411360828625527E-019 
          77         102  -5.776898143118926E-004 1.500505794253404E-019 
          77         103  -1.732033518492365E-004 -7.904623482564815E-020 
          77         104  -1.606598985984061E-004 6.706367077701318E-020 
          77         105  -1.409396953815849E-004 -2.339040995321656E-020 
          77         106  -1.534784950960650E-004 -1.692165738815364E-020 
          77         107  1.921775713731115E-005 1.060688097493174E-020 
          77         108  1.271256802893697E-005 -1.193346784758452E-020 
          78          37  2.445737708550216E-005 1.347378506556853E-020 
          78          38  4.080556081635500E-005 -4.775025026543367E-020 
          78          39  1.981135869439952E-005 -3.516707525541829E-020 
          78          40  3.923371725686554E-005 2.336169458971288E-020 
          78          41  2.211721637808706E-005 6.921543830139593E-020 
          78          42  -9.499580799669652E-006 1.501951572953013E-020 
          78          43  -2.216129020929138E-004 4.927595980144333E-020 
          78          44  -1.017869127734074E-004 1.693697818635913E-019 
          78          45  -8.672485081012703E-005 -1.719043895065795E-019 
          78          46  -2.095337800192480E-004 2.914375409710161E-020 
          78          47  5.907516214474755E-005 -4.040497581903871E-019 
          78          48  4.958928324393697E-005 1.905551919166987E-019 
          78          49  7.798687971426249E-004 3.015127574996380E-020 
          78          50  3.493679798995974E-004 -4.125091619978959E-019 
          78          51  6.767917405623806E-004 2.222164773184470E-019 
          78          52  3.794890283465607E-004 6.265054691696959E-019 
          78          53  -5.991409542317493E-004 1.671468422568464E-019 
          78          54  4.078863319426445E-004 1.546474305842515E-019 
          78          55  -3.905032059940106E-003 -2.399466187538422E-018 
          78          56  -3.465055717812565E-003 6.520722837980481E-019 
          78          57  -1.558611072945074E-003 1.956884380338649E-018 
          78          58  4.923557448433945E-004 4.157739729395959E-018 
          78          59  5.121294774315017E-004 4.900873949212407E-018 
          78          60  -1.803196612615345E-003 8.924152400330695E-019 
          78          61  2.073308367295515E-002 9.534636329431045E-018 
          78          62  1.053093418193290E-002 7.992103976930466E-018 
          78          63  -8.498993459381396E-003 -5.637529848706114E-021 
          78          64  6.648808346199277E-003 6.141294038437670E-019 
          78          65  -8.636207918088055E-003 2.544001314794754E-018 
          78          66  1.142724251964911E-002 6.830517160536316E-018 
          78          67  -0.126245507246143 1.540918444261080E-016 
          78          68  2.849964052027750E-002 -1.826661185804570E-017 
          78          69  -1.153571348095013E-002 6.556385044057465E-017 
          78          70  -1.157377664763997E-002 -8.257281655781785E-018 
          78          71  2.902693615661902E-002 9.024032368742865E-017 
          78          72  -0.130772346845446 1.146521090281685E-016 
          78          73  -0.139969175910950 -2.248767995584058E-017 
          78          74  1.324283540973301E-002 -1.011857598756780E-017 
          78          75  4.402326542371444E-003 4.723323465616161E-018 
          78          76  1.303282658863178E-002 1.974602777080812E-017 
          78          77  -0.138875883505133 -1.243352696200129E-017 
          78          78  0.642875240010370 -2.098176657835348E-017 
          78          79  2.505850023083343E-002 1.229563654853973E-017 
          78          80  -7.473739929724566E-003 3.479506621836026E-018 
          78          81  -7.347880506731037E-003 4.906952677078353E-018 
          78          82  2.470175482755841E-002 1.851905202365593E-018 
          78          83  -0.127025471691912 1.581110343270700E-017 
          78          84  -0.127990592380794 -5.066508724779207E-017 
          78          85  -5.250998853499268E-003 -5.357005215450028E-018 
          78          86  1.307335853479400E-003 -8.135534393752932E-019 
          78          87  -5.156689957692547E-003 1.931138224360583E-018 
          78          88  1.074666866173625E-002 -2.126098969123372E-018 
          78          89  1.881657676928476E-002 -2.421871358244965E-018 
          78          90  1.103021169939726E-002 -1.467326331965973E-018 
          78          91  1.162752331881177E-003 -1.357072253623143E-018 
          78          92  1.106895585358448E-003 -2.783035995340566E-019 
          78          93  -2.574861421379366E-003 -3.483720184320423E-019 
          78          94  -3.156410481640336E-003 2.221183129769708E-019 
          78          95  -3.074542888074989E-003 -9.497273413715781E-019 
          78          96  -2.641436436765703E-003 1.068798877011496E-018 
          78          97  -5.972114134323947E-004 -4.594433847997495E-019 
          78          98  4.051357998160971E-004 1.588596777397388E-019 
          78          99  7.586416341090313E-004 -9.550479319400783E-021 
          78         100  4.130187849541057E-004 2.542514498635908E-019 
          78         101  7.071660911976698E-004 2.666772653196708E-019 
          78         102  4.012166286304424E-004 -1.571199779247969E-020 
          78         103  1.414602742170038E-005 -2.408050526438259E-020 
          78         104  -1.749793000123401E-004 6.779413212455926E-020 
          78         105  -1.568026688577049E-004 -3.890095787105233E-021 
          78         106  -1.489591667082819E-004 -5.395358022851108E-020 
          78         107  -1.570222616991990E-004 6.667464053176511E-021 
          78         108  9.092843730719023E-006 3.350567590917789E-020 
          79          37  -2.751769286464429E-006 -5.123304729747051E-021 
          79          38  -2.371194680771103E-006 -1.178458476988855E-020 
          79          39  -8.096412522468603E-006 2.017317293568542E-021 
          79          40  -6.930929747390345E-006 9.185311595723513E-021 
          79          41  -8.238176143258602E-006 6.076214793776691E-022 
          79          42  -8.999715923570359E-006 -7.084598777510845E-021 
          79          43  -1.117977625115921E-005 1.277561282020544E-020 
          79          44  2.197188357155556E-005 -1.633380646935277E-020 
          79          45  3.825109424637838E-005 -8.103410625838307E-021 
          79          46  1.946458694237240E-005 -2.044039613619397E-020 
          79          47  4.560742802100458E-005 -2.281594268696902E-020 
          79          48  2.332781802933561E-005 2.989831612173367E-020 
          79          49  9.805186738977751E-006 -1.145434633867111E-019 
          79          50  -1.575887945068796E-004 3.412330530417098E-020 
          79          51  -1.369908741954442E-004 -1.701141857671983E-021 
          79          52  -1.530276950734738E-004 2.027537970694789E-019 
          79          53  -1.812517433108655E-004 8.748373689329347E-020 
          79          54  2.052291697339103E-005 -1.105134248434757E-020 
          79          55  3.438996383661465E-004 2.249851213529164E-019 
          79          56  5.311854727534167E-004 -4.365569266118225E-019 
          79          57  8.955049480021536E-004 3.800657443988580E-020 
          79          58  5.789022256323791E-004 -1.277834720384964E-019 
          79          59  3.404835553675634E-004 2.009578514595650E-019 
          79          60  -2.857617212969658E-004 -2.954981028141159E-019 
          79          61  -8.945727974955632E-004 -3.799588422501860E-018 
          79          62  -4.392830402759150E-003 5.535485046644727E-018 
          79          63  -4.465921238208553E-003 2.739760654192438E-018 
          79          64  -8.549121030186317E-004 -1.541559702213259E-018 
          79          65  -1.641822623116052E-004 9.549250600259375E-019 
          79          66  -1.269557793088106E-004 3.860798217602835E-019 
          79          67  1.143346561592509E-002 -6.897499716436179E-018 
          79          68  2.140316732766607E-002 -1.226250774071220E-018 
          79          69  1.112184336667218E-002 -2.789647362462929E-018 
          79          70  -8.620692345115500E-003 1.493010182715127E-018 
          79          71  6.705065249869371E-003 1.655620038445321E-018 
          79          72  -8.761182422625618E-003 4.219114889002399E-018 
          79          73  -0.128030646865197 -4.401469900061049E-019 
          79          74  -0.126796174881003 -1.707829565343621E-018 
          79          75  2.465754176359972E-002 6.099877749045209E-018 
          79          76  -7.378299289610351E-003 -6.313480977605681E-018 
          79          77  -7.453584225160496E-003 -8.020332819574317E-018 
          79          78  2.505850023083343E-002 1.229563654853973E-017 
          79          79  0.633364176085022 -1.466858068294334E-017 
          79          80  -0.133230283733563 9.166022646788559E-018 
          79          81  1.144545922419410E-002 8.575677623444408E-018 
          79          82  -1.353288989107392E-003 1.206040834880551E-018 
          79          83  1.151043086245908E-002 -1.684335572550351E-018 
          79          84  -0.134077600785068 1.086553863152713E-017 
          79          85  -0.126557791019304 8.109585098636689E-018 
          79          86  2.124199158115707E-002 -1.874146196730151E-018 
          79          87  -3.896763213054520E-003 -2.907264388580479E-018 
          79          88  -3.850057222136675E-003 -8.078514899627122E-018 
          79          89  2.085766074604083E-002 -7.478364588490382E-018 
          79          90  -0.122357173740242 8.284146861666660E-018 
          79          91  1.106033315775227E-002 5.082755557921640E-018 
          79          92  -5.415816250413747E-003 3.675831525516066E-018 
          79          93  1.722569753145267E-003 -2.103578534594005E-018 
          79          94  -5.317554107517300E-003 -1.443605182664510E-018 
          79          95  1.013435660415784E-002 2.468396522338120E-018 
          79          96  1.846125525640875E-002 -3.715348486883055E-018 
          79          97  -1.655260743245149E-003 7.863073561859782E-019 
          79          98  4.271591035497866E-004 -6.484213604265340E-019 
          79          99  3.781265401478695E-004 1.961464631204560E-019 
          79         100  -1.414894761468196E-003 2.754459243381447E-020 
          79         101  -3.616850131837531E-003 -8.442230172269737E-020 
          79         102  -4.039298657293816E-003 1.048107794513538E-019 
          79         103  3.336358705693462E-004 1.704274253994769E-019 
          79         104  -2.468112542299564E-004 -3.239387760115449E-019 
          79         105  3.109492487972259E-004 1.187134306437568E-019 
          79         106  4.949061447016555E-004 2.415347154285464E-019 
          79         107  9.051795274807198E-004 1.226446986778632E-019 
          79         108  5.716395894602637E-004 1.119885261359579E-019 
          80          37  -8.575579858768279E-006 1.359342877471291E-020 
          80          38  -2.000457131698450E-006 5.596079753396238E-021 
          80          39  -2.248146180301060E-006 1.183837523881674E-020 
          80          40  -7.444530101998520E-006 5.596792690635412E-021 
          80          41  -6.520512971648672E-006 1.333318405091727E-020 
          80          42  -8.253892465261973E-006 2.880444895837819E-020 
          80          43  2.274010767208408E-005 2.093861656159975E-020 
          80          44  -1.389603701861766E-005 4.218535602656627E-021 
          80          45  2.157552126462529E-005 2.432132385181515E-020 
          80          46  3.527871891283227E-005 4.816908906501489E-020 
          80          47  1.860140669709849E-005 -1.076029170906333E-020 
          80          48  4.506478877085469E-005 1.371114466298871E-020 
          80          49  2.126077219946146E-005 -9.854884404914083E-020 
          80          50  1.834536861129426E-005 -1.697225818032727E-020 
          80          51  -1.542055358716836E-004 -7.892598053760537E-020 
