Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          69          85  -4.442547439433908E-003 -6.932684569310254E-018 
          69          86  -4.365685468741684E-003 -4.400674793568153E-019 
          69          87  -1.705236738947857E-003 2.150659836871229E-018 
          69          88  5.240042743535699E-004 -1.345823140952935E-018 
          69          89  5.818034761328211E-004 1.495934868204715E-018 
          69          90  -1.835007898180582E-003 6.497735313638948E-018 
          69          91  6.471870901670418E-004 9.228237748499013E-020 
          69          92  8.666463021141087E-004 3.142001200622565E-019 
          69          93  4.424548194771456E-004 1.178491950630673E-018 
          69          94  -6.345093120213343E-004 3.015090251507548E-020 
          69          95  4.194826038664617E-004 8.508859173850847E-020 
          69          96  8.463051409567787E-004 1.774777261907335E-019 
          69          97  -1.582165728217070E-004 -2.076615088338434E-020 
          69          98  -2.517573887897047E-004 -1.064299082330263E-019 
          69          99  5.957276014423166E-005 -7.529396673750205E-020 
          69         100  4.921202449705468E-005 -2.645010702848746E-019 
          69         101  -2.256004878755032E-004 9.518185956793650E-020 
          69         102  -1.491628784003656E-004 3.925110756136106E-020 
          69         103  5.481907405273172E-005 3.467126064414201E-020 
          69         104  2.392394786691227E-005 1.146730893107065E-020 
          69         105  -9.848093519209029E-006 2.266785992540769E-020 
          69         106  2.383173412794298E-005 -1.708415045306907E-021 
          69         107  4.757590304650348E-005 2.782128988488561E-020 
          69         108  3.422887617943148E-005 2.062793863680335E-021 
          70          37  -1.944043012320556E-004 -5.786095023902904E-021 
          70          38  -1.643920480124326E-004 -1.243820748849659E-020 
          70          39  1.437372791188183E-005 -4.587100535861573E-021 
          70          40  1.853134400631793E-005 -1.461672450029103E-020 
          70          41  -1.790807979057541E-004 6.387088927498744E-021 
          70          42  -1.967099564811123E-004 5.681871097911355E-020 
          70          43  8.193825787612675E-004 5.632773111109409E-019 
          70          44  4.054285849015747E-004 6.012562976847586E-020 
          70          45  -5.966594995483929E-004 -4.386435517793176E-020 
          70          46  4.254322123001216E-004 -6.189323545573531E-020 
          70          47  8.248860033268962E-004 2.312004003215192E-019 
          70          48  7.149774704162872E-004 8.081127528099860E-020 
          70          49  -2.693916025885811E-003 -1.956990051831967E-019 
          70          50  1.025734839139533E-003 -6.629239688133084E-019 
          70          51  1.002161306263129E-003 -1.044780182527056E-018 
          70          52  -2.571196381066740E-003 5.454095225747209E-019 
          70          53  -3.811848048524446E-003 6.622559942174374E-020 
          70          54  -3.887724908130572E-003 8.644038802140457E-020 
          70          55  -5.476533500373389E-003 4.940656116346690E-019 
          70          56  1.907581770656986E-003 1.100843086177373E-019 
          70          57  -5.376842665973249E-003 -1.172863508884159E-018 
          70          58  1.225329367677727E-002 -6.296688002848194E-019 
          70          59  2.195415250217494E-002 -2.297141599314799E-018 
          70          60  1.264406097543666E-002 2.447952616745691E-018 
          70          61  -8.223954456964732E-003 4.987478879918612E-019 
          70          62  -8.162341721723110E-003 -4.868948052033149E-018 
          70          63  2.827522713378499E-002 4.640720121592224E-018 
          70          64  -0.134315684964740 1.121189597149803E-017 
          70          65  -0.136104138815595 1.755251502965605E-017 
          70          66  2.867432166639301E-002 5.464446652973773E-018 
          70          67  5.065206425740225E-003 -1.309956353007994E-017 
          70          68  1.520438324333803E-002 -2.037290980995349E-018 
          70          69  -0.152836662019221 -1.062334007320387E-017 
          70          70  0.674825054103189 -5.987524682343872E-018 
          70          71  -0.152890364182196 -1.459657729869336E-017 
          70          72  1.532611049673796E-002 3.999451121634201E-018 
          70          73  -1.379529375993980E-002 -2.471593718869221E-017 
          70          74  3.479241745479728E-002 1.213943698912862E-016 
          70          75  -0.138524304370247 2.599700781037722E-016 
          70          76  -0.135801006019906 2.012509969413782E-016 
          70          77  3.407412228883910E-002 1.011177615042397E-016 
          70          78  -1.372476168968613E-002 7.388202234080273E-017 
          70          79  -8.597844188148842E-003 4.320541041000044E-018 
          70          80  1.178690247015760E-002 -5.776059267843533E-017 
          70          81  2.519063953760601E-002 5.350275104638894E-018 
          70          82  1.116583916833223E-002 -3.512421157210879E-017 
          70          83  -8.283094514933418E-003 -1.379118554717900E-017 
          70          84  7.105929469901818E-003 -1.128368453828328E-018 
          70          85  -2.031277622017432E-003 -4.988675000257219E-018 
          70          86  -4.517072613799035E-003 5.219810783322013E-018 
          70          87  -4.325972075252114E-003 1.166495654403465E-018 
          70          88  -1.706865188129300E-003 -1.152976176844597E-017 
          70          89  5.830482338043729E-004 2.867118034512264E-018 
          70          90  6.290679551588408E-004 4.434635006927479E-018 
          70          91  9.480706810167986E-004 -2.067571750180324E-020 
          70          92  6.382192122346013E-004 -2.149925412457586E-019 
          70          93  8.395885520609358E-004 1.600335620161242E-020 
          70          94  4.417336968366957E-004 4.972351295326767E-019 
          70          95  -6.506493145197858E-004 -1.973383459446798E-019 
          70          96  4.953942072737748E-004 1.158017390038168E-018 
          70          97  -1.717488637773854E-004 -1.964646102603787E-019 
          70          98  -1.460853205380568E-004 -5.053682044966670E-020 
          70          99  -2.455402855458341E-004 2.700433029772369E-020 
          70         100  6.054580669416649E-005 -7.850050841300925E-019 
          70         101  5.284702015720867E-005 3.653885146177362E-020 
          70         102  -2.621135063668141E-004 -6.487128314315122E-020 
          70         103  3.638615045820177E-005 -3.853599249706496E-021 
          70         104  5.210175815786852E-005 -2.253082130545931E-020 
          70         105  2.301252516921236E-005 -2.668649099116216E-020 
          70         106  -1.045240459752624E-005 6.308505499827612E-021 
          70         107  2.462356448089832E-005 -2.569882650358017E-020 
          70         108  5.744316941655094E-005 -1.975848051546169E-020 
          71          37  -1.947321759313333E-004 6.449309189838747E-020 
          71          38  -1.646883799544761E-004 8.712822909334498E-021 
          71          39  -1.627970980574680E-004 6.621208681729003E-022 
          71          40  1.766299091202536E-005 6.451976434541726E-020 
          71          41  1.745291347522691E-005 3.609396869818250E-020 
          71          42  -1.871877847175434E-004 -4.550993739080364E-021 
          71          43  6.738847774463721E-004 1.514221263275749E-019 
          71          44  7.106458080418354E-004 -4.815284111862987E-020 
          71          45  4.015925997252515E-004 -2.832477854156328E-019 
          71          46  -6.111696661156495E-004 5.922736997879489E-020 
          71          47  4.450630134565620E-004 3.598991183045497E-020 
          71          48  8.579413794422017E-004 1.209381296962309E-019 
          71          49  -3.589704802182903E-003 1.097997233697070E-019 
          71          50  -2.266408393431171E-003 2.059768635832528E-019 
          71          51  1.028026605379670E-003 -8.654373781386263E-019 
          71          52  1.057979750435344E-003 4.868246893024648E-019 
          71          53  -2.692804445059785E-003 -7.233071374095454E-019 
          71          54  -3.811317596003905E-003 7.244319751069743E-019 
          71          55  1.207319619547047E-002 -5.041343987395180E-019 
          71          56  -5.289666744163764E-003 -1.489786122052568E-018 
          71          57  1.933423940665693E-003 -3.019902466501655E-019 
          71          58  -5.396733968484815E-003 -2.989872965959672E-018 
          71          59  1.238191564345041E-002 -2.329733433845170E-018 
          71          60  2.182068435115598E-002 4.635943345222967E-018 
          71          61  2.816910796574956E-002 -1.708682127008020E-017 
          71          62  -8.347584157018976E-003 6.493197272443080E-018 
          71          63  -8.236992954625745E-003 4.238193000733080E-018 
          71          64  2.841210867046891E-002 -1.099861830632103E-018 
          71          65  -0.134870028227246 -3.925127831841278E-018 
          71          66  -0.134774790838750 -1.361850281714373E-018 
          71          67  1.551940505948272E-002 4.937070035596021E-018 
          71          68  5.188292701377459E-003 7.289479403694327E-018 
          71          69  1.525111446342579E-002 -2.944121368461447E-018 
          71          70  -0.152890364182196 -1.459657729869336E-017 
          71          71  0.674811098161524 -5.140985096322464E-018 
          71          72  -0.153325007657998 8.817161856016514E-018 
          71          73  -1.402043769424662E-002 -9.170965670923185E-018 
          71          74  -1.389896122743722E-002 6.960197822854549E-017 
          71          75  3.479209729323761E-002 -1.758195357157166E-016 
          71          76  -0.138035136773143 2.095591295574554E-018 
          71          77  -0.136622427075289 8.196807800604409E-017 
          71          78  3.463366043835115E-002 -2.708379599406034E-017 
          71          79  7.266682992607740E-003 3.431917670137215E-018 
          71          80  -8.665510459861839E-003 3.036116650033195E-018 
          71          81  1.179081682272947E-002 6.711174647389764E-018 
          71          82  2.521741577378636E-002 -4.311930224432119E-018 
          71          83  1.132443780443979E-002 4.049211382248481E-017 
          71          84  -8.580272324116303E-003 1.118110974872173E-017 
          71          85  6.469444601042965E-004 9.034721025826184E-019 
          71          86  -2.070885873206654E-003 9.173316264459054E-018 
          71          87  -4.527096027871981E-003 2.033768136908672E-018 
          71          88  -4.358235111748284E-003 -5.084697672707668E-018 
          71          89  -1.799125267349084E-003 3.055343019214494E-019 
          71          90  6.653058259706987E-004 6.729283413320409E-018 
          71          91  5.419862563131599E-004 -6.488792561455862E-019 
          71          92  9.754165179239391E-004 -1.890409260612482E-018 
          71          93  6.393477642582020E-004 5.682543307152984E-019 
          71          94  8.532684569820128E-004 1.203796802318245E-018 
          71          95  4.631896651253631E-004 1.205494176097911E-018 
          71          96  -7.328680464937918E-004 -2.805690311844981E-019 
          71          97  -2.875887045812454E-004 -2.552930468928741E-019 
          71          98  -1.754396827091335E-004 1.640794886866990E-020 
          71          99  -1.463490076738165E-004 4.360355867549950E-020 
          71         100  -2.522390874087178E-004 5.148454939687782E-020 
          71         101  6.061168096502716E-005 1.957667130067693E-019 
          71         102  6.060153652754089E-005 -1.795194109963006E-019 
          71         103  6.323909826586361E-005 -1.204829174887548E-020 
          71         104  3.523994682084584E-005 -4.527561496032866E-020 
          71         105  5.302669736424678E-005 1.608689081982711E-021 
          71         106  2.348480071641030E-005 2.125614536404233E-020 
          71         107  -1.176780069041172E-005 2.198749258897054E-020 
          71         108  2.661885965352657E-005 3.030506455844823E-020 
          72          37  -2.070636515344456E-004 -1.285509252751234E-019 
          72          38  -1.998984337372899E-004 4.635064182839750E-020 
          72          39  -1.902645695258395E-004 -2.826175217267631E-020 
          72          40  -1.922513130497774E-004 4.025624752332761E-020 
          72          41  2.067402629456270E-005 -2.064667560331349E-020 
          72          42  9.156580815464593E-006 3.961626585989668E-020 
          72          43  9.225527064685643E-004 2.585420856901193E-019 
          72          44  6.825360357693152E-004 1.309771182571731E-020 
          72          45  8.220530580736242E-004 2.060938675712937E-019 
          72          46  4.779903735872635E-004 -2.939095758020308E-019 
          72          47  -6.899724496723085E-004 -1.402152465035905E-019 
          72          48  5.296443873817895E-004 6.032277164526099E-020 
          72          49  -3.935832000009068E-003 2.368971886597105E-019 
          72          50  -3.593142809135037E-003 1.275921310887827E-020 
          72          51  -2.701745448744256E-003 -7.908338067473341E-021 
          72          52  1.134051939190760E-003 -6.521291818587907E-019 
          72          53  1.179875257812554E-003 -9.131224905818921E-019 
          72          54  -3.079803778605928E-003 -9.316560562345052E-019 
          72          55  2.117265474102380E-002 4.426605712097358E-018 
          72          56  1.206190133112540E-002 -4.073242043553598E-018 
          72          57  -5.504344617725095E-003 1.290834306605560E-018 
          72          58  1.875839491922993E-003 4.585472141413197E-018 
          72          59  -5.570513495893372E-003 1.019057401903186E-018 
          72          60  1.299706001084142E-002 -2.952101563575639E-018 
          72          61  -0.131672753615655 3.397153630210531E-018 
          72          62  2.829661935315299E-002 7.335978725137798E-019 
          72          63  -8.263646164128693E-003 -9.590229348435939E-018 
          72          64  -8.350889683660016E-003 9.063141943461268E-018 
          72          65  2.880054985978583E-002 -8.386372098125473E-018 
          72          66  -0.136276849104373 -1.359834323712219E-017 
          72          67  -0.154666509442550 1.796314377627600E-017 
          72          68  1.550158769822596E-002 -3.320605596580397E-018 
          72          69  5.138796588033854E-003 1.458474971609009E-018 
          72          70  1.532611049673796E-002 3.999451121634201E-018 
          72          71  -0.153325007657998 8.817161856016514E-018 
          72          72  0.674817624565140 -8.779086069546845E-020 
          72          73  3.512066844355778E-002 0.000000000000000E+000 
          72          74  -1.408287220367204E-002 -2.407682340582030E-017 
          72          75  -1.376790820149830E-002 -2.100064757581965E-017 
          72          76  3.445994722340450E-002 -5.960296078995812E-017 
          72          77  -0.136353153695454 9.207170409052887E-017 
          72          78  -0.137902231602540 3.927873688744832E-017 
          72          79  -8.761714025870670E-003 -1.339583374319768E-017 
          72          80  7.302400589337462E-003 -1.754407266879823E-019 
          72          81  -8.631342523213507E-003 2.132537174687070E-018 
          72          82  1.161621812280153E-002 8.304525276266567E-018 
          72          83  2.502376012066534E-002 2.947941404051529E-018 
          72          84  1.188835451789923E-002 -2.024606076167431E-017 
          72          85  7.161377030855638E-004 -1.127173580300510E-018 
          72          86  6.432960185617268E-004 2.783671288904086E-018 
          72          87  -2.020549434052092E-003 2.617328512286747E-018 
          72          88  -4.472684761247155E-003 7.640947911408646E-019 
          72          89  -4.376397539460279E-003 3.348683369171143E-018 
          72          90  -2.115085923171328E-003 -8.821001627720798E-019 
          72          91  -7.678029332991260E-004 -3.871768735842947E-019 
          72          92  5.425013801306740E-004 6.730912210376193E-019 
          72          93  9.507591216298346E-004 -1.523006816990655E-019 
          72          94  6.581030367963111E-004 -2.360794899817618E-019 
          72          95  8.877059203476497E-004 -8.406585959014544E-020 
          72          96  5.529293963098436E-004 3.217909772265211E-019 
          72          97  6.495430625029884E-005 1.035412212983382E-019 
          72          98  -2.887098928298386E-004 1.917851460536238E-019 
          72          99  -1.717492544990422E-004 1.586694744584691E-020 
          72         100  -1.605806042068895E-004 1.552365457813223E-020 
          72         101  -2.611741765967495E-004 4.917300852249310E-020 
          72         102  5.087092128478006E-005 -1.676815664211418E-019 
          72         103  2.713476213246736E-005 -2.650897630390326E-020 
          72         104  6.257530812392995E-005 -7.862627288710535E-021 
          72         105  3.642407816322764E-005 -1.057300140357040E-020 
          72         106  5.731568259527685E-005 -6.854871573278392E-021 
          72         107  2.584342667080335E-005 -3.358000395542784E-021 
          72         108  -8.757979077422082E-006 -3.653817635510333E-020 
          73          37  -9.060901438694151E-006 1.002903871292648E-020 
          73          38  2.573307646599842E-005 1.348196507233091E-020 
          73          39  5.697169569211053E-005 -4.110490583122894E-021 
          73          40  3.598651218432347E-005 -6.562964202409668E-021 
          73          41  6.249036374186305E-005 2.162876831111423E-020 
          73          42  2.695491082812381E-005 -1.883984043267877E-021 
          73          43  5.108089327225559E-005 1.824002566504150E-019 
          73          44  -2.595569544626185E-004 -5.833981348343984E-021 
          73          45  -1.591591892298839E-004 9.956568422106803E-020 
          73          46  -1.708533148090118E-004 -7.555819486605804E-020 
          73          47  -2.875765104542688E-004 1.679737818650392E-020 
          73          48  6.556739520631348E-005 -3.484099965735290E-020 
          73          49  5.478984117372406E-004 2.110668765615498E-019 
          73          50  8.812264285259228E-004 -1.085617349400658E-019 
          73          51  6.596949858616118E-004 2.727296272941624E-019 
          73          52  9.445131379753228E-004 1.493232148596236E-019 
          73          53  5.383118670804813E-004 6.308068000273977E-019 
          73          54  -7.618735040278242E-004 -1.629164310664327E-019 
          73          55  -2.082117349439128E-003 -2.265137408373222E-018 
          73          56  -4.377134596619712E-003 -1.800533664181863E-020 
          73          57  -4.467932600080235E-003 6.755424623729895E-019 
          73          58  -1.989769077933452E-003 2.188570140042800E-018 
          73          59  6.297193155043488E-004 -4.410402692207265E-019 
          73          60  7.018710068864856E-004 -3.112235536128059E-019 
          73          61  1.188316952218256E-002 9.773038270896397E-018 
          73          62  2.498621016313567E-002 4.693075412878781E-018 
          73          63  1.160266300945196E-002 1.852755076362423E-017 
          73          64  -8.705606959264566E-003 -4.658564866885521E-018 
          73          65  7.379974347862616E-003 -6.795569042073963E-018 
          73          66  -8.835675130548443E-003 1.520231670243880E-017 
          73          67  -0.137635957956427 6.255969157715540E-017 
          73          68  -0.136229648333695 2.789066912143075E-017 
          73          69  3.456103426384020E-002 -9.066724506217165E-018 
          73          70  -1.379529375993980E-002 -2.471593718869221E-017 
          73          71  -1.402043769424662E-002 -9.170965670923185E-018 
          73          72  3.512066844355778E-002 0.000000000000000E+000 
          73          73  0.674750495678826 -2.804595469516401E-019 
          73          74  -0.153690475389155 -1.342693815893221E-017 
          73          75  1.535909786732031E-002 8.608967666636433E-018 
          73          76  4.998077624664060E-003 -1.626307668728795E-017 
          73          77  1.549315233857405E-002 -2.607923872656590E-017 
          73          78  -0.154881414897149 -3.873154968141123E-017 
          73          79  -0.136045160429538 -2.201829887501106E-017 
          73          80  2.873156502139435E-002 4.624311497423322E-018 
          73          81  -8.251450140046811E-003 -2.743458699586591E-019 
          73          82  -8.151750433047437E-003 -1.185640368404405E-017 
          73          83  2.825806527117767E-002 -4.492275978825593E-018 
          73          84  -0.131623457107459 -1.233834405105020E-017 
          73          85  1.300252069803160E-002 4.182715832782382E-018 
          73          86  -5.560011505942428E-003 1.178361532640461E-018 
          73          87  1.837998349940741E-003 -2.616168390585828E-018 
          73          88  -5.494182954997299E-003 2.369371331133190E-019 
          73          89  1.207920427046252E-002 -2.897530503008797E-018 
          73          90  2.110155643555182E-002 2.956536572643285E-018 
          73          91  -3.070995475713043E-003 2.895703042135411E-019 
          73          92  1.183497426079470E-003 -4.071226190841288E-020 
          73          93  1.134927513572239E-003 1.327407291185265E-018 
          73          94  -2.702254829039191E-003 -3.190984158080434E-020 
          73          95  -3.591174531836042E-003 9.376624617974359E-019 
          73          96  -3.934171012781994E-003 -3.909843942295555E-019 
          73          97  5.244565038528912E-004 -1.428129432564146E-019 
          73          98  -6.852023853039164E-004 1.233419138962373E-020 
          73          99  4.763593444908082E-004 -3.278045333638684E-020 
          73         100  8.195108111379064E-004 1.566134011864844E-019 
          73         101  6.906200021504636E-004 4.184400017573551E-019 
          73         102  9.171075330946771E-004 5.052379883323285E-020 
          73         103  8.929040374900860E-006 -3.922206133789530E-020 
          73         104  1.977457910385168E-005 -3.501598024063869E-020 
          73         105  -1.909117546601404E-004 5.264514685987971E-020 
          73         106  -1.915393935823913E-004 -3.524432208063683E-020 
          73         107  -2.006887605396395E-004 2.145119962034986E-020 
          73         108  -2.047805557096225E-004 -9.708010955453870E-020 
          74          37  2.671301189914149E-005 -3.057360721785261E-021 
          74          38  -1.203857452326355E-005 7.923098884915568E-021 
          74          39  2.324350648426784E-005 4.197378606969939E-020 
          74          40  5.302940861098027E-005 1.918988548203568E-020 
          74          41  3.472894435295241E-005 -2.183848532530059E-020 
          74          42  6.304436262317526E-005 -8.797392692521656E-020 
          74          43  6.003215635850396E-005 -2.603995517357166E-019 
          74          44  6.148557435058521E-005 -3.043404572858407E-019 
          74          45  -2.512409659236732E-004 4.861332334057228E-020 
          74          46  -1.459594528514416E-004 -5.875980464260299E-020 
          74          47  -1.741463657866876E-004 -9.521549365726891E-020 
          74          48  -2.873896861200825E-004 4.119009891617069E-020 
          74          49  -7.270431715859856E-004 -6.088099351713172E-020 
          74          50  4.586545292270527E-004 1.371502332413726E-018 
          74          51  8.470249681381365E-004 -1.431082414418616E-020 
          74          52  6.433483676619876E-004 -5.061650669096360E-020 
          74          53  9.688405100312838E-004 -4.165962876050755E-019 
          74          54  5.422476504872519E-004 -6.227028541858886E-019 
          74          55  6.450474295658794E-004 2.366568770766364E-018 
          74          56  -1.758988280628409E-003 1.367844487864540E-018 
          74          57  -4.359377895490343E-003 -6.327347197290054E-019 
          74          58  -4.534280106768596E-003 -4.703526614871222E-018 
          74          59  -2.045310427858859E-003 4.691337914576535E-018 
          74          60  6.257478617164530E-004 -3.678585902421253E-018 
          74          61  -8.639546540599645E-003 2.187569472674136E-018 
          74          62  1.127936806042195E-002 3.703755327339118E-017 
          74          63  2.521452786642907E-002 5.589064163978894E-018 
          74          64  1.181796630766687E-002 5.696501022766294E-017 
          74          65  -8.735320970247748E-003 -7.502251264543957E-018 
          74          66  7.367789188015926E-003 -7.536236487521846E-018 
          74          67  3.465368544943912E-002 2.218961742220554E-016 
          74          68  -0.136263211115204 3.718580166457357E-016 
          74          69  -0.138146595602499 9.553669896757282E-016 
          74          70  3.479241745479728E-002 1.213943698912862E-016 
          74          71  -1.389896122743722E-002 6.960197822854549E-017 
          74          72  -1.408287220367204E-002 -2.407682340582030E-017 
          74          73  -0.153690475389155 -1.342693815893221E-017 
          74          74  0.674745944461620 -3.562128397419724E-018 
          74          75  -0.152727824765481 3.675094159516085E-018 
          74          76  1.523444971869133E-002 1.767377941483973E-017 
          74          77  5.137102657362815E-003 1.001868054216789E-019 
          74          78  1.559819347279900E-002 -3.100519918197836E-017 
          74          79  -0.134646088175225 7.629421819795777E-018 
          74          80  -0.134887404488292 -2.322213479796929E-018 
          74          81  2.830584496306217E-002 -1.362528541282742E-018 
          74          82  -8.156306782452339E-003 6.962577405441547E-019 
          74          83  -8.307295563540113E-003 7.562960701172159E-018 
          74          84  2.813553650480337E-002 -9.328904063512275E-018 
          74          85  2.177464055463108E-002 -8.243286014891653E-019 
          74          86  1.240368549162359E-002 -2.369274412740027E-019 
          74          87  -5.364734114342852E-003 9.214363206132419E-019 
          74          88  1.898961158128758E-003 -2.053557806648359E-018 
          74          89  -5.269238355769608E-003 -6.736091223175128E-019 
          74          90  1.207844942401552E-002 -1.155583586353278E-018 
          74          91  -3.804743199082829E-003 1.019257203526690E-019 
          74          92  -2.694497348705609E-003 -3.356747385232801E-020 
          74          93  1.053137000810796E-003 3.515596715576144E-019 
          74          94  1.030060999434851E-003 -3.895256751722496E-019 
          74          95  -2.268723153043699E-003 4.765535707983535E-019 
          74          96  -3.593665781419139E-003 -4.628752276651326E-019 
          74          97  8.518030868063663E-004 3.857015659792922E-020 
          74          98  4.463509098543196E-004 -1.585520852552814E-019 
          74          99  -6.074040348208346E-004 3.341292892568647E-020 
          74         100  4.012607557589123E-004 -2.219456335487363E-019 
          74         101  7.104989129632343E-004 2.177225488840289E-019 
          74         102  6.785756087633244E-004 7.976954676228817E-020 
          74         103  -1.860548961275037E-004 3.617233886842529E-020 
          74         104  1.631577576970640E-005 -9.234457551549575E-020 
          74         105  1.693459045378777E-005 8.630506260226416E-020 
          74         106  -1.624418676348140E-004 -4.900381582953385E-020 
          74         107  -1.655778240260069E-004 5.519133817402943E-020 
          74         108  -1.947346077920888E-004 -2.226586385357740E-020 
          75          37  5.759246093876187E-005 9.528211919367217E-021 
          75          38  2.475828897424157E-005 7.795022512060496E-020 
          75          39  -1.061342921803155E-005 -1.426978720775935E-020 
          75          40  2.302599477868127E-005 1.404519278801946E-020 
          75          41  5.203053945029895E-005 -6.798242451371396E-021 
          75          42  3.601820124345113E-005 -4.252701649642950E-021 
          75          43  -2.621757654332886E-004 3.432291517763115E-019 
          75          44  5.243058679140032E-005 1.080342947424310E-019 
          75          45  6.043521634799110E-005 1.130132337627942E-019 
          75          46  -2.451791440946995E-004 -1.516895703578070E-019 
          75          47  -1.454509827033630E-004 -8.418129026037180E-020 
          75          48  -1.715986021427222E-004 2.700525058172981E-022 
          75          49  4.943618600490036E-004 -1.664183959973412E-018 
          75          50  -6.452301957043499E-004 -3.684793081276584E-019 
          75          51  4.395113467030845E-004 -3.889503577544804E-019 
          75          52  8.347082169230847E-004 4.927230415860252E-019 
          75          53  6.435820203530837E-004 -1.721120133537225E-019 
          75          54  9.432152962326794E-004 5.756510132010468E-019 
          75          55  6.115785399448283E-004 6.653210326657938E-019 
          75          56  5.632786486011418E-004 -3.421324701034509E-018 
          75          57  -1.678655766980508E-003 1.749743510357514E-017 
          75          58  -4.334735270159405E-003 -6.029203777721556E-019 
          75          59  -4.527583389993947E-003 1.837177841247440E-018 
          75          60  -1.999978213222666E-003 -1.134160889049658E-017 
          75          61  7.185645448316756E-003 7.499438480664804E-019 
          75          62  -8.307320461445420E-003 -1.588206563084730E-017 
          75          63  1.114765514714797E-002 -2.342549927656650E-018 
          75          64  2.520822802977124E-002 -2.462802383084387E-018 
          75          65  1.178568147437793E-002 2.172209285789957E-017 
          75          66  -8.667043965270680E-003 -1.775907286018899E-018 
          75          67  -1.374810099039130E-002 1.254976600613105E-017 
          75          68  3.402315540562870E-002 -9.300009867326554E-017 
          75          69  -0.135719608293067 -3.247922439112111E-016 
          75          70  -0.138524304370247 2.599700781037722E-016 
          75          71  3.479209729323761E-002 -1.758195357157166E-016 
          75          72  -1.376790820149830E-002 -2.100064757581965E-017 
          75          73  1.535909786732031E-002 8.608967666636433E-018 
          75          74  -0.152727824765481 3.675094159516085E-018 
          75          75  0.674756096354673 -1.450139992809776E-018 
          75          76  -0.152843971090807 5.549542435467571E-019 
          75          77  1.518209028910482E-002 -3.795564493144177E-018 
          75          78  5.012518973629863E-003 -5.263850053450866E-018 
          75          79  2.851742833486444E-002 -1.427245960477936E-017 
          75          80  -0.136072815307139 1.681301115410226E-017 
          75          81  -0.134371789759607 1.401298594969785E-017 
          75          82  2.821292663040091E-002 1.568963532250696E-017 
          75          83  -8.079658387487115E-003 -3.231347149997188E-019 
          75          84  -8.158135818607677E-003 1.012986590484709E-018 
          75          85  1.267366051930771E-002 -4.496034828654423E-019 
          75          86  2.192408382838342E-002 -1.010022228029547E-018 
          75          87  1.227635535128774E-002 5.075055873615535E-019 
          75          88  -5.357668779111523E-003 -2.708578277774687E-019 
          75          89  1.868462272100623E-003 2.465801417615498E-019 
          75          90  -5.437064241964315E-003 -2.063263740896031E-018 
          75          91  -3.888650069413979E-003 8.989795635879531E-019 
          75          92  -3.816493846297451E-003 1.441543780459953E-020 
          75          93  -2.574816039440298E-003 1.136633512769415E-019 
          75          94  1.003957220682089E-003 6.051649733739689E-019 
          75          95  1.021614085728019E-003 -2.635618791383003E-019 
          75          96  -2.695419463198592E-003 -1.799487793414235E-019 
          75          97  7.215199259618312E-004 -3.305722411657505E-020 
          75          98  8.232670947720307E-004 -4.889645985570051E-020 
          75          99  4.250781444492986E-004 -9.067893983264349E-020 
          75         100  -5.932313788742981E-004 -1.547762404287303E-019 
          75         101  4.051932800836493E-004 -9.595406424592753E-021 
          75         102  8.149487497408217E-004 1.065755058374579E-019 
          75         103  -1.977725710495575E-004 2.954566519866898E-020 
          75         104  -1.783089949640660E-004 -2.604654839110514E-020 
          75         105  1.762152127601153E-005 4.441806380033203E-020 
          75         106  1.343733091851667E-005 2.171697600607035E-020 
          75         107  -1.632347545705564E-004 6.323134325294342E-020 
          75         108  -1.949038935104692E-004 1.397842392726368E-020 
          76          37  3.409027230700162E-005 -1.411562407130887E-020 
          76          38  4.757246250987199E-005 -8.117869684305017E-021 
          76          39  2.366768735522793E-005 2.851884725690426E-020 
          76          40  -1.005651120007683E-005 1.201548560034217E-021 
          76          41  2.381627790596727E-005 -6.908595423550639E-020 
          76          42  5.480334663657675E-005 -1.400555168999788E-020 
          76          43  -1.494831910625229E-004 2.291674599746143E-020 
          76          44  -2.243673429772398E-004 -3.751080861906689E-020 
          76          45  4.928807087850763E-005 -1.192217637496509E-019 
          76          46  5.965761879030942E-005 -4.038475085330376E-019 
          76          47  -2.506233674000153E-004 1.537681201937353E-019 
          76          48  -1.585298053820447E-004 5.249281099961620E-020 
          76          49  8.410280360236089E-004 -5.482049761372119E-019 
          76          50  4.161455670648842E-004 6.554661705118948E-019 
          76          51  -6.290111160766976E-004 -5.285154116806843E-019 
          76          52  4.389813685547141E-004 9.734778417030805E-019 
          76          53  8.615313170386546E-004 1.393561585512235E-020 
          76          54  6.547472035947910E-004 3.424826359991098E-019 
          76          55  -1.806950947549976E-003 2.866436543043754E-018 
          76          56  5.689152129611158E-004 -3.291112493462408E-018 
          76          57  5.163557327699639E-004 2.562393059238019E-018 
          76          58  -1.682214912995861E-003 -3.945112051671508E-018 
          76          59  -4.374745059307468E-003 -8.116558034047327E-018 
          76          60  -4.453748199944423E-003 -1.733024022022125E-019 
          76          61  -8.428339452460272E-003 -4.834959235863573E-018 
          76          62  7.079034975465165E-003 7.245367493629588E-019 
          76          63  -8.296198328020711E-003 1.683735866067708E-017 
          76          64  1.116444748418848E-002 4.514456011801953E-017 
          76          65  2.516874517352714E-002 9.599571271125129E-019 
          76          66  1.156866633805571E-002 -1.425200539974276E-017 
